"","countryname","townname","ref","vot","rate","party"
"323","彰化縣","福興鄉",0.316565633091626,57.65,0.450883550578272,"中國國民黨"
"324","臺東縣","綠島鄉",0.311795041500433,65.81,0.526219356480119,"中國國民黨"
"325","雲林縣","臺西鄉",0.287018176796262,63.59,0.548642590350272,"中國國民黨"
"326","臺東縣","臺東市",0.290939723408202,56.04,0.4808356113344,"中國國民黨"
"327","苗栗縣","銅鑼鄉",0.286297015116222,59.22,0.516553503687568,"中國國民黨"
"328","高雄市","鳳山區",0.330102356856363,56.54,0.416161378039683,"中國國民黨"
"329","花蓮縣","鳳林鎮",0.278054409469971,76.26,0.635386297574126,"中國國民黨"
"330","臺中市","潭子區",0.311288250863347,55.68,0.440933457501172,"中國國民黨"
"331","屏東縣","潮州鎮",0.321018767165099,54.22,0.407932926659721,"民主進步黨"
"332","彰化縣","線西鄉",0.29587926785041,66.82,0.557199539284032,"中國國民黨"
"333","雲林縣","褒忠鄉",0.328138015905941,54.55,0.398463765525314,"中國國民黨"
"334","臺南市","學甲區",0.3307057961897,47.08,0.297566278271666,"民主進步黨"
"335","新北市","樹林區",0.35521632475722,54.13,0.343771799820396,"中國國民黨"
"336","高雄市","橋頭區",0.339872390878967,54.11,0.371886174683113,"民主進步黨"
"337","新竹縣","橫山鄉",0.27283306541356,44.23,0.383149298183225,"中國國民黨"
"338","高雄市","燕巢區",0.316898378729032,50.88,0.37716513614577,"中國國民黨"
"339","苗栗縣","頭份市",0.29660097602444,61.89,0.520761066368653,"中國國民黨"
"340","宜蘭縣","頭城鎮",0.340149632095796,54.9,0.38041961366886,"中國國民黨"
"341","苗栗縣","頭屋鄉",0.292171620332146,65.46,0.553663885835402,"中國國民黨"
"342","臺中市","龍井區",0.314144836601464,55,0.428827569815519,"中國國民黨"
"343","臺南市","龍崎區",0.280990168741826,32.94,0.146963665021777,"無"
"344","桃園市","龍潭區",0.301278846652261,47.81,0.369841358183934,"民主進步黨"
"345","桃園市","龜山區",0.359576822658085,55.18,0.348356609898359,"民主進步黨"
"346","高雄市","彌陀區",0.311277791465954,52.77,0.410123571222372,"中國國民黨"
"347","宜蘭縣","礁溪鄉",0.344361372263791,45.91,0.249920774855606,"中國國民黨"
"348","臺南市","歸仁區",0.347730985672622,37.57,0.0744450740680817,"民主進步黨"
"349","臺中市","豐原區",0.327893609725609,51.64,0.365039485426783,"中國國民黨"
"350","花蓮縣","豐濱鄉",0.301779012566512,77.7,0.611610022436921,"中國國民黨"
"351","新北市","雙溪區",0.302273470384182,55.82,0.458485362980684,"中國國民黨"
"352","宜蘭縣","羅東鎮",0.364651972837191,52.71,0.308192045461599,"中國國民黨"
"353","臺東縣","關山鎮",0.30301691537405,61.09,0.503982787078,"中國國民黨"
"354","新竹縣","關西鎮",0.283861212222741,35.7,0.204870553997924,"中國國民黨"
"355","臺南市","關廟區",0.333274431882589,37.11,0.101928235293481,"民主進步黨"
"356","臺中市","霧峰區",0.303966745722834,55.83,0.455549443448264,"中國國民黨"
"357","屏東縣","霧臺鄉",0.25736811329355,52.81,0.512652692115983,"民主進步黨"
"358","新竹縣","寶山鄉",0.351802863824877,45.93,0.234045582789295,"中國國民黨"
"359","桃園市","蘆竹區",0.344599554038786,58.15,0.407395435874831,"民主進步黨"
"360","新北市","蘆洲區",0.373049706683543,50.56,0.262164345958183,"民主進步黨"
"361","宜蘭縣","蘇澳鎮",0.344389838013902,49.44,0.303418612431427,"中國國民黨"
"362","臺東縣","蘭嶼鄉",0.312364223244642,51.86,0.397677934352792,"中國國民黨"
"363","新北市","鶯歌區",0.354300041380019,53.49,0.337633125107461,"中國國民黨"
"364","屏東縣","麟洛鄉",0.377357655342149,62.31,0.394386686980983,"民主進步黨"
"365","臺南市","鹽水區",0.351172664506571,45.92,0.235251166144228,"民主進步黨"
"366","屏東縣","鹽埔鄉",0.319243235904506,56.37,0.433664651579731,"民主進步黨"
"367","高雄市","鹽埕區",0.384952459394219,50.55,0.238471890416975,"民主進步黨"
"368","桃園市","觀音區",0.323573000256516,62.65,0.483522745001571,"民主進步黨"
