"","countryname","townname","ref7","ref8","ref9","ref10","ref11","ref12","ref13","ref14","ref15","ref16","vot","rate","party","V16","V17"
"217","臺南市","後壁區",0.776946503373738,0.740802464162095,0.760810438758818,0.766801779520739,0.698411233303199,0.625916159325828,0.591791408845105,0.315638643464366,0.345647673700745,0.571885279112382,45.95,0.471768333725588,"民主進步黨",0.776946503373738,"ref7"
"218","苗栗縣","後龍鎮",0.787450170761042,0.743148747820845,0.758752748438696,0.767806037802028,0.676012350254456,0.584536696925441,0.459094424514923,0.292085479112505,0.319390533161942,0.575842814946616,49.69,0.491665411557193,"無",0.787450170761042,"ref7"
"219","屏東縣","恆春鎮",0.808628310174866,0.766614276357191,0.748416897919365,0.754474451824138,0.66790979124928,0.562965701307693,0.493744252892834,0.312622514497208,0.326404136834823,0.57081643312297,58.05,0.53178312213462,"民主進步黨",0.808628310174866,"ref7"
"220","屏東縣","春日鄉",0.784817476820914,0.765626289843952,0.745142908610638,0.761407818758101,0.675267412940498,0.643633488134711,0.367557095742258,0.329810213534643,0.331405507234487,0.597946379824407,57.38,0.486678304263902,"中國國民黨",0.784817476820914,"ref7"
"221","臺南市","柳營區",0.793718121278467,0.758206242376186,0.760064672858181,0.766851260449226,0.695206160229662,0.619141683759053,0.561595072325905,0.307304079445931,0.332122527457258,0.59313160041107,42.68,0.503538778705185,"民主進步黨",0.793718121278467,"ref7"
"222","高雄市","美濃區",0.794088940486046,0.775212134693449,0.776209158196053,0.800758200416398,0.73812331438945,0.637666105427098,0.434235819624808,0.265784764361425,0.276398296754898,0.59664223410347,61.09,0.516874787680239,"中國國民黨",0.800758200416398,"ref10"
"223","苗栗縣","苑裡鎮",0.782166488648839,0.740027982490799,0.768284951859744,0.779217653498536,0.697394555568112,0.608380967409838,0.478465053742092,0.276133083066643,0.299317784493228,0.579428204008137,54.92,0.48165654224065,"中國國民黨",0.782166488648839,"ref7"
"224","高雄市","苓雅區",0.766443978257564,0.736954470156838,0.760211894457485,0.724953816821036,0.686514565949142,0.640141799125985,0.491595582189257,0.332527555353074,0.347177810357936,0.582967442326893,54.6,0.451873419696086,"中國國民黨",0.766443978257564,"ref7"
"225","苗栗縣","苗栗市",0.82698938118416,0.801840692260101,0.816720638142699,0.764900811991281,0.713859856179252,0.629407295585774,0.331850652824879,0.279958739406324,0.316180980526187,0.628620382701556,61.27,0.566564465209623,"中國國民黨",0.82698938118416,"ref7"
"226","高雄市","茂林區",0.82989092485353,0.8092407633594,0.780982005375482,0.818274394641784,0.751245265562585,0.651251526251526,0.32121607489429,0.225194969028774,0.238558613009195,0.64519450624056,91.83,0.572060854051013,"中國國民黨",0.82989092485353,"ref7"
"227","高雄市","茄萣區",0.755314620568776,0.723840700998436,0.740433750189268,0.760012697576971,0.707073814884805,0.632452875088025,0.532298100701858,0.312674927790146,0.338394778299375,0.559887620070122,50.74,0.439690656520119,"民主進步黨",0.760012697576971,"ref10"
"228","新竹市","香山區",0.798686694927286,0.775114447539819,0.789815627591859,0.730039900635311,0.674941978486924,0.611258738430496,0.436915141474567,0.321662093885117,0.333053790049068,0.601417020310639,54.43,0.512950738638541,"民主進步黨",0.798686694927286,"ref7"
"229","宜蘭縣","員山鄉",0.776885610013041,0.760832248114698,0.752519359838451,0.744585028369572,0.66175287347867,0.578973444329111,0.533245770725593,0.331801593595953,0.335481417941549,0.571400402205582,44.47,0.47165298354431,"民主進步黨",0.776885610013041,"ref7"
"230","彰化縣","員林市",0.796598699627119,0.768065587974951,0.780233491261715,0.748970400351889,0.685965241903937,0.60651864156621,0.433206211569373,0.304755094067379,0.312651782123442,0.602171493500605,49.95,0.508995452978062,"中國國民黨",0.796598699627119,"ref7"
"231","彰化縣","埔心鄉",0.788414546390009,0.755825045129957,0.772261043893491,0.765740310252095,0.691817908749807,0.602527828152583,0.458487304450838,0.289462407249687,0.307174047635538,0.604152571080277,47.38,0.493492226539134,"中國國民黨",0.788414546390009,"ref7"
"232","南投縣","埔里鎮",0.832019925197136,0.804435673681327,0.800808126967165,0.781539411852729,0.702602674924148,0.60769378329479,0.386765034853026,0.266535809668658,0.294970799816014,0.61490344670069,70.04,0.576093815489934,"中國國民黨",0.832019925197136,"ref7"
"233","彰化縣","埔鹽鄉",0.816700655312123,0.769737116571252,0.794549199332726,0.789635151789068,0.721783813265768,0.621935955769013,0.405225559240275,0.251180757736137,0.269996016376521,0.61256457576222,60.82,0.54707455069544,"中國國民黨",0.816700655312123,"ref7"
"234","新竹縣","峨眉鄉",0.786542882064402,0.766138435837805,0.77335338675379,0.803512408083061,0.731297390119967,0.631395667878087,0.414075742171977,0.239164832987003,0.261879296745741,0.581872603552327,53.52,0.522092078202427,"中國國民黨",0.803512408083061,"ref10"
"235","屏東縣","崁頂鄉",0.782832959546239,0.7481912829334,0.744481461371201,0.744850485822945,0.676559098138514,0.607152807090717,0.552345703529291,0.325223146692862,0.344360482203298,0.585454182038701,59.33,0.482919036836975,"民主進步黨",0.782832959546239,"ref7"
"236","桃園市","桃園區",0.788317156667145,0.766750196139393,0.788133837699989,0.696939474436619,0.648780698509183,0.592157022670908,0.435247983152474,0.345268347695033,0.36184204752276,0.601050709929552,52.11,0.493307741366064,"民主進步黨",0.788317156667145,"ref7"
"237","高雄市","桃源區",0.802596448542902,0.777612025782297,0.75086750765755,0.827237840233966,0.741528820603973,0.659550301470608,0.300950588927367,0.23542920012428,0.216017195894407,0.602753021636364,88.51,0.567035120731135,"中國國民黨",0.827237840233966,"ref10"
"238","新北市","泰山區",0.788850265932844,0.767514648294421,0.783662019228577,0.716670406756196,0.663668726811545,0.600183283485729,0.455608663703664,0.340987039643285,0.350948947180193,0.587367561288071,54.23,0.494317609268506,"中國國民黨",0.788850265932844,"ref7"
"239","苗栗縣","泰安鄉",0.805890177108214,0.781715696607487,0.778100698646585,0.808849332053722,0.715878519044791,0.610615020576771,0.331321617083787,0.222662082595052,0.24179718775018,0.575770564802443,65.21,0.532201803473616,"中國國民黨",0.808849332053722,"ref10"
"240","屏東縣","泰武鄉",0.777951917376613,0.750992916666373,0.743166024511783,0.800030370470071,0.71665693854622,0.653542067236948,0.335388919988081,0.244061727312466,0.263027867626161,0.600505651261162,52.21,0.515496060750277,"民主進步黨",0.800030370470071,"ref10"
"241","臺東縣","海端鄉",0.743608331296994,0.740131778959052,0.712912823980018,0.812112221092644,0.704334122451097,0.57984413516051,0.330088583913094,0.21453635359235,0.23952402442495,0.557995042383871,74.82,0.538382688184588,"中國國民黨",0.812112221092644,"ref10"
"242","金門縣","烈嶼鄉",0.871973120543849,0.857492463586857,0.853167372211774,0.815972918118322,0.76005061478374,0.675395504537994,0.197725556719669,0.200632796523235,0.213359337214695,0.702426280157783,46.97,0.651777080022445,"無",0.871973120543849,"ref7"
"243","臺中市","烏日區",0.809359591210889,0.776499231318175,0.786796811864527,0.739455657487975,0.682833776862453,0.606303285102465,0.445325197610824,0.305715973904621,0.318000814486705,0.5950931073805,56.91,0.533168386457452,"中國國民黨",0.809359591210889,"ref7"
"244","新北市","烏來區",0.81779501531138,0.788424705231975,0.797061042212411,0.767507957602711,0.721231780666676,0.62738066459258,0.438959452642906,0.292819312402905,0.291385908098101,0.620469195751377,64.77,0.54914759483118,"中國國民黨",0.81779501531138,"ref7"
"245","金門縣","烏坵鄉",0.896371308016878,0.87012012012012,0.876182432432432,0.84296646043634,0.783333333333333,0.707619047619048,0.274090107423441,0.231578947368421,0.236690865093769,0.606724194073592,69.86,0.697994521721686,"無",0.896371308016878,"ref7"
"246","屏東縣","琉球鄉",0.822264865207475,0.767089129464417,0.754262025756343,0.81061752867401,0.7284458970756,0.635480507836875,0.434917918664507,0.245095243092031,0.236681576907645,0.621575056217554,69.26,0.557614823276141,"中國國民黨",0.822264865207475,"ref7"
"247","臺中市","神岡區",0.806442358245527,0.766531107230554,0.781881597445525,0.759425821081647,0.688745531542067,0.600090454570777,0.461375161005927,0.292615299387076,0.301101153623773,0.582336495868043,49.65,0.527642277411493,"民主進步黨",0.806442358245527,"ref7"
"248","南投縣","草屯鎮",0.819132924837328,0.791393335497119,0.795877846480801,0.757688747476592,0.691569346462394,0.602572186330453,0.426245432355472,0.285765611512268,0.312600321484687,0.616517105733863,53.79,0.551681994387816,"中國國民黨",0.819132924837328,"ref7"
"249","新北市","貢寮區",0.754633250334368,0.734306733709193,0.7424119821486,0.760344753751798,0.674259662483363,0.578505449948607,0.548826847843678,0.303445680529089,0.313778569940523,0.505207133710556,54.21,0.440319669921951,"民主進步黨",0.760344753751798,"ref10"
"250","澎湖縣","馬公市",0.806485456387771,0.780225068363432,0.797691496653785,0.764116960360066,0.708512423668082,0.635719010478286,0.404002540286051,0.288385953527123,0.301475856219947,0.631673761538329,41.14,0.527723918143154,"中國國民黨",0.806485456387771,"ref7"
"251","屏東縣","高樹鄉",0.756960347739745,0.718629775609471,0.729087354675104,0.75615882075055,0.665398181719641,0.591859215270493,0.582878260354401,0.317777191122124,0.340803423147125,0.578985603249822,63.26,0.433908595832061,"民主進步黨",0.756960347739745,"ref7"
"252","南投縣","國姓鄉",0.827381152307178,0.785624602169394,0.78966560883476,0.802079060526549,0.717703732140647,0.600847974707146,0.398546807747949,0.264618939110862,0.260231322072176,0.612177507421742,68.21,0.567306596528089,"中國國民黨",0.827381152307178,"ref7"
"253","彰化縣","埤頭鄉",0.786679802760587,0.77212503970383,0.789480852173276,0.762333277385309,0.683343257651703,0.604419657638477,0.454183364501447,0.288304080029105,0.305699369389405,0.60900440846641,50.67,0.495512127625073,"中國國民黨",0.789480852173276,"ref9"
"254","臺南市","將軍區",0.78459978174074,0.750302840168119,0.762368056037384,0.756551614536096,0.728881153246157,0.656213759332572,0.601927503304525,0.294071456583359,0.285853859959053,0.582506078999688,45.68,0.486265924873537,"民主進步黨",0.78459978174074,"ref7"
"255","雲林縣","崙背鄉",0.763738028416734,0.738285955624275,0.761569130619358,0.773055311677676,0.693905630532543,0.596251912983285,0.506439086999202,0.307467160112205,0.316377853086819,0.585904753514979,54.85,0.464397256445683,"中國國民黨",0.773055311677676,"ref10"
"256","澎湖縣","望安鄉",0.79601847404184,0.778461725729662,0.749544268174216,0.781949420122737,0.692819489892024,0.655373513514308,0.486081648104897,0.295122645741499,0.299754753475796,0.611343710116531,44.92,0.507896332718015,"民主進步黨",0.79601847404184,"ref7"
"257","嘉義縣","梅山鄉",0.789476366402951,0.755282912128221,0.76544347653708,0.779335940236189,0.69981298751082,0.61741228848913,0.497274720339592,0.28514373675951,0.303449978139465,0.581911538321897,43.22,0.495503630238589,"民主進步黨",0.789476366402951,"ref7"
"258","高雄市","梓官區",0.78449734335569,0.739737245621152,0.754676511197366,0.771813258612332,0.723441008146734,0.652973214531329,0.524803234160939,0.315637414695852,0.313688705383967,0.586589872504171,51.87,0.486071876028964,"民主進步黨",0.78449734335569,"ref7"
"259","臺中市","梧棲區",0.807125635232836,0.761135039204958,0.789355375784018,0.740040716433003,0.668244219582763,0.579428363935698,0.451961271272896,0.301122880215523,0.31341887349104,0.602495585492741,51.14,0.528936607753052,"中國國民黨",0.807125635232836,"ref7"
"260","新北市","淡水區",0.784712803625603,0.765861771489227,0.779365203956219,0.696006907071843,0.657346151550489,0.596448293864249,0.428046755300315,0.36171039550214,0.35802101172319,0.589381862127711,60.33,0.486480022022359,"中國國民黨",0.784712803625603,"ref7"
"261","新北市","深坑區",0.788790216282755,0.767348576146576,0.77532669562202,0.700948717364018,0.650982887705664,0.581981035800147,0.457885660134457,0.34995883397767,0.358189914124109,0.590098376128539,59.97,0.494203857326681,"中國國民黨",0.788790216282755,"ref7"
"262","臺中市","清水區",0.817051995925346,0.769309864030823,0.788092719949366,0.752426594723944,0.68664123112374,0.604908157257188,0.450855346925818,0.305633554630561,0.323624397338832,0.610162663838304,52.13,0.547740094573491,"中國國民黨",0.817051995925346,"ref7"
"263","連江縣","莒光鄉",0.872527546458953,0.830101151818244,0.847233615896454,0.765478449444294,0.704013343421143,0.616369047619048,0.236684569766141,0.245432818461626,0.266227226952302,0.692887532371439,67.16,0.652827328014687,"中國國民黨",0.872527546458953,"ref7"
"264","苗栗縣","通霄鎮",0.775372267218442,0.724876122322249,0.748792500135663,0.777716251980627,0.697336175063542,0.613480418028781,0.455851095063054,0.291182818460816,0.307794128714039,0.581634614936767,49.99,0.473226467097229,"無",0.777716251980627,"ref10"
"265","苗栗縣","造橋鄉",0.808829925398622,0.783457506641555,0.784530304415044,0.781568593858837,0.701559903274032,0.604475117831076,0.376608661596716,0.271711880229366,0.282908098156346,0.597762205002408,60.51,0.532165041482519,"中國國民黨",0.808829925398622,"ref7"
"266","南投縣","魚池鄉",0.818337618810135,0.784906355902481,0.780696948566496,0.797943013060808,0.705255432401294,0.571331062741302,0.428978362733763,0.294235999940558,0.295406750135424,0.611876012821571,68.99,0.550175447641855,"中國國民黨",0.818337618810135,"ref7"
"267","高雄市","鳥松區",0.773280440868871,0.74107329579396,0.758809488517622,0.733762274320938,0.685106704670756,0.629150885429076,0.520188215496953,0.347247223704758,0.348005579140212,0.575333989469183,52.23,0.464823718258896,"中國國民黨",0.773280440868871,"ref7"
"268","南投縣","鹿谷鄉",0.826787662429816,0.796298022993936,0.790882271886253,0.795360407882095,0.707151081297917,0.580236230881319,0.420751264395423,0.310998601417751,0.288398719484135,0.625778769997629,72.48,0.566182349743921,"中國國民黨",0.826787662429816,"ref7"
"269","嘉義縣","鹿草鄉",0.788507166301396,0.757385328376237,0.753359555643626,0.766653545388515,0.691022958090822,0.613027993526403,0.564179995454115,0.306860428943656,0.356422183534476,0.586915186590384,60.44,0.493667676267088,"民主進步黨",0.788507166301396,"ref7"
"270","臺東縣","鹿野鄉",0.758079936417818,0.738221316372164,0.743165563647351,0.753023899439022,0.677037592807968,0.579185992261763,0.441323373312138,0.295765180823553,0.309445455816835,0.592814433628833,52.09,0.436029430607725,"中國國民黨",0.758079936417818,"ref7"
"271","彰化縣","鹿港鎮",0.806561561894871,0.767893323706394,0.785218576124785,0.770435008361586,0.697717714048627,0.613670189312782,0.483931868233564,0.286978219618973,0.302888242519749,0.588947045212335,57.8,0.527868084665412,"中國國民黨",0.806561561894871,"ref7"
"272","雲林縣","麥寮鄉",0.76645320502272,0.738936680037653,0.78246025462724,0.763866227021237,0.691290796065429,0.592765475165531,0.441413462095899,0.292243658944069,0.296559135360821,0.596783771902263,68.02,0.482213022593749,"中國國民黨",0.78246025462724,"ref9"
"273","臺南市","麻豆區",0.762423782969304,0.729808711382799,0.741182482081556,0.730606893274689,0.661892206382226,0.603867769097437,0.619616093314668,0.344467079509547,0.380100716578816,0.560815986781431,48.58,0.444257971148521,"民主進步黨",0.762423782969304,"ref7"
"274","臺南市","善化區",0.763601474772605,0.730072449568459,0.749999676160139,0.715492015104777,0.670542292416448,0.621973229421377,0.550830409929841,0.350922504819397,0.368923854591316,0.565296854921809,39.4,0.446488870567541,"民主進步黨",0.763601474772605,"ref7"
"275","花蓮縣","富里鄉",0.794194607573186,0.768228572178951,0.746765723990146,0.799634882140875,0.691909540075012,0.5605604236233,0.390008414673692,0.240820548286559,0.274862641116473,0.603983241915737,77.81,0.514746887934978,"中國國民黨",0.799634882140875,"ref10"
"276","桃園市","復興區",0.823636666700356,0.790910278293804,0.780320522509505,0.851956111930761,0.768777089123444,0.652293800098707,0.36061443237448,0.197562344388812,0.200212093293173,0.586303543985268,52.38,0.61385889738731,"民主進步黨",0.851956111930761,"ref10"
"277","新竹縣","湖口鄉",0.815546763429812,0.787980459411949,0.800963460471229,0.759337204755314,0.703605622096539,0.616650651035325,0.356311536444002,0.290104646958423,0.305396464293848,0.600191504880316,39.87,0.544888735423019,"中國國民黨",0.815546763429812,"ref7"
"278","高雄市","湖內區",0.783896577911773,0.739885480909828,0.738402205747604,0.75889232564007,0.695522404695986,0.625395611962889,0.523675699525967,0.31499859997096,0.321232444044368,0.583597824869432,49.67,0.48493384715244,"中國國民黨",0.783896577911773,"ref7"
"279","澎湖縣","湖西鄉",0.808168160649234,0.789192879435979,0.798623793317155,0.789339404375691,0.733238221819668,0.629811898398433,0.438666251885892,0.276070025393752,0.281524409038778,0.649743117989908,39.34,0.530911461733726,"民主進步黨",0.808168160649234,"ref7"
"280","嘉義縣","番路鄉",0.815070054200702,0.780299367932215,0.781422924325142,0.813847159649413,0.74007912249366,0.632046777241141,0.448161950269144,0.238748567584913,0.252166576131079,0.559487060186637,36.38,0.543985706006255,"中國國民黨",0.815070054200702,"ref7"
"281","雲林縣","莿桐鄉",0.77258346698356,0.741433971225413,0.73964867069554,0.759999247385143,0.685353418163961,0.592909369181048,0.519048530123435,0.311147032451468,0.331294783914672,0.59459095690962,48.24,0.463503441908619,"民主進步黨",0.77258346698356,"ref7"
"282","南投縣","集集鎮",0.766449241440349,0.794818801740808,0.780880119091156,0.761719284501276,0.681553849583076,0.573545712925251,0.41476471366803,0.286211593074268,0.304928567262159,0.616459054563584,68.63,0.505623795682531,"中國國民黨",0.794818801740808,"ref8"
"283","臺南市","新化區",0.782833161794747,0.752584718225146,0.756713282290191,0.749153751049418,0.696629591038428,0.626558526340817,0.521489829654669,0.320708534946966,0.348472161981804,0.566083960999957,38.46,0.482919419955952,"民主進步黨",0.782833161794747,"ref7"
"284","臺南市","新市區",0.765223814089191,0.737495848966923,0.765147600637622,0.736639558676953,0.686104642959695,0.620582475877228,0.546785254047388,0.32487270085004,0.349222766239916,0.577512238953211,37.42,0.449562064953952,"民主進步黨",0.765223814089191,"ref7"
"285","新北市","新店區",0.810797233647231,0.79503281493137,0.799147923126837,0.703358698963038,0.668376431195941,0.617081919184627,0.373391915807425,0.331028404266301,0.340249733252782,0.621040933302529,68.73,0.535891709882991,"中國國民黨",0.810797233647231,"ref7"
"286","臺中市","新社區",0.816726610391353,0.78990141951456,0.794730117118557,0.790576623953213,0.723448397340143,0.624902167305762,0.43586391648549,0.258419822685514,0.280844041458174,0.598629946654892,58.51,0.547123717354334,"中國國民黨",0.816726610391353,"ref7"
"287","花蓮縣","新城鄉",0.810726043833192,0.781527491443167,0.764672112281321,0.777123027346081,0.705731193944558,0.593244084735306,0.380830756179606,0.273052935606757,0.294495815146158,0.61203462888519,71.41,0.535756855149066,"中國國民黨",0.810726043833192,"ref7"
"288","桃園市","新屋區",0.791266351963805,0.755100027668361,0.776145148632582,0.771163311385053,0.692302662385071,0.580035397858875,0.448376469973287,0.27828756067729,0.29645614967093,0.588444498155918,61.28,0.498894396597471,"民主進步黨",0.791266351963805,"ref7"
"289","新竹縣","新埔鎮",0.809370090726582,0.783663266067382,0.796607601507645,0.770755561790959,0.705166490245361,0.614953615606124,0.366028133578061,0.279335694204669,0.29795539138792,0.616694287145541,35.99,0.533188275670737,"中國國民黨",0.809370090726582,"ref7"
"290","屏東縣","新埤鄉",0.772575603999202,0.743579757201168,0.727096757343794,0.790512012589168,0.68417741596744,0.609044579777578,0.52972375875828,0.282545727962933,0.310703685287399,0.579409782024677,57.1,0.497465452906172,"民主進步黨",0.790512012589168,"ref10"
"291","新北市","新莊區",0.772648257176957,0.74974200092766,0.772247876237999,0.699246161144924,0.651799875800118,0.590725226598788,0.478136955181637,0.359191837517774,0.365252161029939,0.583418608766817,51.72,0.463626173852921,"中國國民黨",0.772648257176957,"ref7"
"292","嘉義縣","新港鄉",0.772030550000285,0.735845722839872,0.751385408222615,0.773206174564528,0.690822127620678,0.617269875415006,0.580854276693082,0.317391465263882,0.334706127312214,0.582754637035154,58.72,0.464683035735041,"民主進步黨",0.773206174564528,"ref10"
"293","屏東縣","新園鄉",0.774731668976451,0.740491283736414,0.738334680514609,0.761955698539334,0.680890781942435,0.608631510126726,0.56947405142008,0.30221806854861,0.330640480381907,0.584827722615178,58.2,0.467572776996497,"民主進步黨",0.774731668976451,"ref7"
"294","高雄市","新興區",0.767053554405337,0.727749646663651,0.740530106676459,0.717612643247657,0.671365112535603,0.632419467184168,0.516103343615292,0.346939203987447,0.360713368595559,0.569483509773513,53.34,0.453028138672735,"中國國民黨",0.767053554405337,"ref7"
"295","臺南市","新營區",0.786364913188181,0.757210039346361,0.769021093273045,0.726804324662488,0.676669294446919,0.613305370359994,0.503695317578145,0.326957162555559,0.352622606896648,0.597597787820256,36.98,0.489609610131049,"中國國民黨",0.786364913188181,"ref7"
"296","新竹縣","新豐鄉",0.806605757277382,0.778206573523824,0.792924393007736,0.760547344155683,0.699997348990142,0.625092917984167,0.378865734979619,0.290095676291031,0.29985834522651,0.592113605204193,36.97,0.527951803897295,"民國黨",0.806605757277382,"ref7"
"297","基隆市","暖暖區",0.800960977761163,0.78157023066585,0.782254103065799,0.718928784761062,0.6638246018485,0.605828230473687,0.426690669183133,0.344124160372687,0.344912551720229,0.597253493361893,53.24,0.51725890843183,"民主進步黨",0.800960977761163,"ref7"
"298","桃園市","楊梅區",0.816078234877851,0.790905775323206,0.806603155176464,0.757098490121882,0.699036795528817,0.624295949348745,0.373354029248173,0.288344467619081,0.31530943875925,0.622739395667434,51.8,0.545895500810477,"民主進步黨",0.816078234877851,"ref7"
"299","臺南市","楠西區",0.794341185201905,0.775490716143841,0.776698431194664,0.797021967546685,0.729699403791906,0.629590614715631,0.451948967371687,0.25256608396602,0.278382233384168,0.595133077756659,48.56,0.509797248620354,"中國國民黨",0.797021967546685,"ref10"
"300","高雄市","楠梓區",0.789020917743946,0.76134043201445,0.775943732976009,0.733428541250097,0.694507749555249,0.636425573385249,0.467262963163713,0.326364390869271,0.332527310860339,0.60124617342581,56.58,0.494640874680708,"中國國民黨",0.789020917743946,"ref7"
"301","嘉義縣","溪口鄉",0.777856723224447,0.741568486602306,0.743942307376186,0.780591609778813,0.721522886618231,0.630496097189493,0.573767498088331,0.324856254431809,0.343528181803238,0.574006133502566,54.43,0.478673252090951,"民主進步黨",0.780591609778813,"ref10"
"302","彰化縣","溪州鄉",0.791417762224478,0.766641636236358,0.764607578957887,0.781358874837826,0.699870008000656,0.594632856593516,0.504175715462525,0.311081838084886,0.315883344633254,0.577200118846016,48.28,0.499181212776052,"中國國民黨",0.791417762224478,"ref7"
"303","彰化縣","溪湖鎮",0.805669943418862,0.78333894079315,0.78636469520873,0.759948891773284,0.691791899224612,0.613299842600965,0.430594034650488,0.286747661412904,0.311377459413144,0.605506335989963,53.67,0.52617909342463,"中國國民黨",0.805669943418862,"ref7"
"304","屏東縣","獅子鄉",0.824279957017295,0.801157609556183,0.777747357268066,0.816692680079423,0.73895691781887,0.682912991100248,0.297131826892073,0.244554358110224,0.251325536175883,0.588110984931965,64.02,0.561432007988814,"中國國民黨",0.824279957017295,"ref7"
"305","苗栗縣","獅潭鄉",0.83438409354451,0.802454923146628,0.793134262138338,0.819747452115634,0.740549120043925,0.62348778081912,0.346805194915167,0.22999535084562,0.255706271282778,0.631870828596533,69.92,0.580572255246278,"中國國民黨",0.83438409354451,"ref7"
"306","新北市","瑞芳區",0.790114299678458,0.772012413249178,0.768430185152561,0.75409287756692,0.675573497279947,0.598915512575672,0.468146979388682,0.309688987815037,0.327356974510104,0.591341879027683,62.49,0.496712066070199,"中國國民黨",0.790114299678458,"ref7"
"307","花蓮縣","瑞穗鄉",0.802529596153383,0.769107244975853,0.767486659648912,0.822772234149059,0.734390241295077,0.618658728463148,0.356479733956659,0.218651065082677,0.240542132976452,0.610679344248026,75.78,0.558575931329909,"中國國民黨",0.822772234149059,"ref10"
"308","嘉義縣","義竹鄉",0.793876418368987,0.752811548513948,0.761811389507083,0.789127218195616,0.715858864177969,0.644214159326753,0.546294647445395,0.286258703201237,0.318578609394937,0.605083917869208,70.93,0.503838640592891,"民主進步黨",0.793876418368987,"ref7"
"309","屏東縣","萬丹鄉",0.772113464473305,0.73946887619487,0.74574661594613,0.767014733123723,0.690948500686509,0.617695187911621,0.526563277878376,0.307217562870384,0.33700814557745,0.571687088808478,58.29,0.462613117017058,"民主進步黨",0.772113464473305,"ref7"
"310","新北市","萬里區",0.792239859452467,0.761375318314581,0.769901115786166,0.765887282624329,0.699934123884433,0.605406553919067,0.465214169451426,0.275902373829293,0.298091039941,0.579869505009462,57.05,0.500738510044453,"中國國民黨",0.792239859452467,"ref7"
"311","臺北市","萬華區",0.765833108959109,0.744602306117041,0.759929409372801,0.677455942526325,0.634116570968221,0.583183441827667,0.476276386922433,0.37263313875693,0.386086171539334,0.57488391636145,41.59,0.450716251106477,"無",0.765833108959109,"ref7"
"312","花蓮縣","萬榮鄉",0.756733720235641,0.741775600434575,0.712469124890406,0.817180463731658,0.72508783737937,0.627528290098224,0.365951698291188,0.240634346512914,0.243499539150498,0.595701020984697,83.7,0.547983450902932,"中國國民黨",0.817180463731658,"ref10"
"313","屏東縣","萬巒鄉",0.764083483138218,0.732270712640535,0.741674580601446,0.777411592394757,0.704675661908222,0.583304703530506,0.568114908343102,0.309626852968109,0.340342402620399,0.575608287206749,66.98,0.472649351003518,"民主進步黨",0.777411592394757,"ref10"
"314","高雄市","路竹區",0.77955497809092,0.752118554067917,0.760702439973832,0.754625630810829,0.6874879256674,0.615449812587916,0.498595413763577,0.31976146082643,0.330678892481662,0.582841440879054,52.43,0.476709562589354,"中國國民黨",0.77955497809092,"ref7"
"315","臺東縣","達仁鄉",0.787817245234527,0.801360250614308,0.763084431093335,0.817440402593908,0.757865132612138,0.695257689527796,0.313575991059609,0.212687721001212,0.220280716072016,0.48677484431031,69.11,0.548475852612063,"中國國民黨",0.817440402593908,"ref10"
"316","高雄市","鼓山區",0.783199593396269,0.758827415727036,0.770396039771267,0.725224692014841,0.696436528292142,0.639702689445422,0.474573726690414,0.333070660669317,0.33728801834689,0.601288296072896,57.04,0.483613550665408,"中國國民黨",0.783199593396269,"ref7"
"317","花蓮縣","壽豐鄉",0.785070299113856,0.760580170858926,0.757840404244088,0.788019656440897,0.710628038293736,0.608806843231819,0.394856137568463,0.263975827502992,0.289071287273312,0.580821232304407,71.53,0.49274418723413,"中國國民黨",0.788019656440897,"ref10"
"318","彰化縣","彰化市",0.796655729937192,0.760946532029385,0.774065199976569,0.741296513378801,0.688702050092311,0.622711998683467,0.45328776417972,0.318629107310901,0.32118487051863,0.584917371117857,53.12,0.509103485389642,"中國國民黨",0.796655729937192,"ref7"
"319","高雄市","旗山區",0.784377927127321,0.753561350972829,0.757498297992482,0.776596122793194,0.698866637153432,0.614164979462232,0.514270600209824,0.309340237491128,0.3398187032278,0.600512610769318,52.34,0.485845666086988,"中國國民黨",0.784377927127321,"ref7"
"320","高雄市","旗津區",0.758401749759337,0.735136369880221,0.739428847730108,0.73499954078838,0.702623976669611,0.644457765156346,0.576144206085781,0.328162501175198,0.350191756786281,0.568385680803885,53.27,0.436639041029242,"民主進步黨",0.758401749759337,"ref7"
"321","屏東縣","滿州鄉",0.801974593074425,0.757221147307423,0.755544119244715,0.767254854316861,0.661426878609902,0.569621884752136,0.50310311027319,0.304266985550218,0.334830959537628,0.577399962267456,60.64,0.519178998057255,"民主進步黨",0.801974593074425,"ref7"
"322","屏東縣","瑪家鄉",0.786298011118122,0.780073344070956,0.743782183572143,0.78891892692536,0.734330010242311,0.66690181599142,0.342605018747027,0.25837767246529,0.261349604046622,0.620010641243909,51.4,0.494447673660466,"中國國民黨",0.78891892692536,"ref10"
"323","彰化縣","福興鄉",0.796364289494281,0.769612956204528,0.772019407503768,0.774968919496595,0.709373721739923,0.63131367999447,0.491695405076243,0.281710509678742,0.316565633091626,0.598316107887971,57.65,0.508551410294148,"中國國民黨",0.796364289494281,"ref7"
"324","臺東縣","綠島鄉",0.79718291911994,0.779987208410613,0.779452332404112,0.709750461816522,0.679015521414511,0.614376236998224,0.35071312575813,0.330353802356575,0.311795041500433,0.591209982699425,65.81,0.510102138889828,"中國國民黨",0.79718291911994,"ref7"
