"","countryname","townname","ref","vot","rate","party"
"322","屏東縣","瑪家鄉",0.342605018747027,51.4,0.33345327092018,"中國國民黨"
"323","彰化縣","福興鄉",0.491695405076243,57.65,0.147102506372518,"中國國民黨"
"324","臺東縣","綠島鄉",0.35071312575813,65.81,0.467082319164063,"中國國民黨"
"325","雲林縣","臺西鄉",0.467814584114331,63.59,0.264326805921794,"中國國民黨"
"326","臺東縣","臺東市",0.379257232186542,56.04,0.323238343707098,"中國國民黨"
"327","苗栗縣","銅鑼鄉",0.356216317406671,59.22,0.398486461657091,"中國國民黨"
"328","高雄市","鳳山區",0.466871178168356,56.54,0.174263922588688,"中國國民黨"
"329","花蓮縣","鳳林鎮",0.372076541897612,76.26,0.512094752297912,"中國國民黨"
"330","臺中市","潭子區",0.435272629570162,55.68,0.218260363559336,"中國國民黨"
"331","屏東縣","潮州鎮",0.510788800579021,54.22,0.0579328650331599,"民主進步黨"
"332","彰化縣","線西鄉",0.441696950325045,66.82,0.338974932168445,"中國國民黨"
"333","雲林縣","褒忠鄉",0.498829835544732,54.55,0.0855548385981085,"中國國民黨"
"334","臺南市","學甲區",0.58840387207312,47.08,0.249795820036363,"民主進步黨"
"335","新北市","樹林區",0.475444913293857,54.13,0.121660976734052,"中國國民黨"
"336","高雄市","橋頭區",0.552486213157866,54.11,0.0210427151318897,"民主進步黨"
"337","新竹縣","橫山鄉",0.362318108942136,44.23,0.180831768161573,"中國國民黨"
"338","高雄市","燕巢區",0.497238727222346,50.88,0.0227226273145721,"中國國民黨"
"339","苗栗縣","頭份市",0.361681572743704,61.89,0.415605796180799,"中國國民黨"
"340","宜蘭縣","頭城鎮",0.487752767029538,54.9,0.111561444390641,"中國國民黨"
"341","苗栗縣","頭屋鄉",0.371252826661198,65.46,0.432855443536208,"中國國民黨"
"342","臺中市","龍井區",0.433915433921669,55,0.211062847415148,"中國國民黨"
"343","臺南市","龍崎區",0.507920398003462,32.94,0.541956278091871,"無"
"344","桃園市","龍潭區",0.37023205048397,47.81,0.225617965940243,"民主進步黨"
"345","桃園市","龜山區",0.454998609162505,55.18,0.175428399488029,"民主進步黨"
"346","高雄市","彌陀區",0.494974943087875,52.77,0.0620145099718119,"中國國民黨"
"347","宜蘭縣","礁溪鄉",0.526377169869203,45.91,0.146541428597699,"中國國民黨"
"348","臺南市","歸仁區",0.532262233942862,37.57,0.416721410547941,"民主進步黨"
"349","臺中市","豐原區",0.454359206068824,51.64,0.12014096423543,"中國國民黨"
"350","花蓮縣","豐濱鄉",0.379007962041826,77.7,0.512216265068435,"中國國民黨"
"351","新北市","雙溪區",0.484728506349533,55.82,0.131622167055656,"中國國民黨"
"352","宜蘭縣","羅東鎮",0.501468305174561,52.71,0.0486277647987834,"中國國民黨"
"353","臺東縣","關山鎮",0.38006718803217,61.09,0.377856951985316,"中國國民黨"
"354","新竹縣","關西鎮",0.362318206162063,35.7,0.0148969360281874,"中國國民黨"
"355","臺南市","關廟區",0.537007643543396,37.11,0.447069909844775,"民主進步黨"
"356","臺中市","霧峰區",0.44149393145596,55.83,0.209217389475265,"中國國民黨"
"357","屏東縣","霧臺鄉",0.298419828131052,52.81,0.43491795468462,"民主進步黨"
"358","新竹縣","寶山鄉",0.384796066410968,45.93,0.162211917241525,"中國國民黨"
"359","桃園市","蘆竹區",0.445805466938455,58.15,0.233352593399046,"民主進步黨"
"360","新北市","蘆洲區",0.501401887389791,50.56,0.00830322905500147,"民主進步黨"
"361","宜蘭縣","蘇澳鎮",0.531879027077655,49.44,0.075807093603671,"中國國民黨"
"362","臺東縣","蘭嶼鄉",0.44614893579476,51.86,0.139705098737448,"中國國民黨"
"363","新北市","鶯歌區",0.478501277980038,53.49,0.105437880014885,"中國國民黨"
"364","屏東縣","麟洛鄉",0.536205812660494,62.31,0.139454641854448,"民主進步黨"
"365","臺南市","鹽水區",0.583455492710161,45.92,0.270591229769514,"民主進步黨"
"366","屏東縣","鹽埔鄉",0.502840143133966,56.37,0.107964975813436,"民主進步黨"
"367","高雄市","鹽埕區",0.556073725780581,50.55,0.100046935273158,"民主進步黨"
"368","桃園市","觀音區",0.463101199148043,62.65,0.260812132245742,"民主進步黨"
