"","countryname","townname","ref","vot","rate","party"
"218","苗栗縣","後龍鎮",0.292085479112505,49.69,0.412184586209489,"無"
"219","屏東縣","恆春鎮",0.312622514497208,58.05,0.461459923346756,"民主進步黨"
"220","屏東縣","春日鄉",0.329810213534643,57.38,0.425217473798113,"中國國民黨"
"221","臺南市","柳營區",0.307304079445931,42.68,0.279981069714313,"民主進步黨"
"222","高雄市","美濃區",0.265784764361425,61.09,0.564929179306883,"中國國民黨"
"223","苗栗縣","苑裡鎮",0.276133083066643,54.92,0.49720851590196,"中國國民黨"
"224","高雄市","苓雅區",0.332527555353074,54.6,0.390975173346019,"中國國民黨"
"225","苗栗縣","苗栗市",0.279958739406324,61.27,0.543073707513753,"中國國民黨"
"226","高雄市","茂林區",0.225194969028774,91.83,0.754769716836792,"中國國民黨"
"227","高雄市","茄萣區",0.312674927790146,50.74,0.383770343338301,"民主進步黨"
"228","新竹市","香山區",0.321662093885117,54.43,0.409035285899106,"民主進步黨"
"229","宜蘭縣","員山鄉",0.331801593595953,44.47,0.253875436033386,"民主進步黨"
"230","彰化縣","員林市",0.304755094067379,49.95,0.389879691556799,"中國國民黨"
"231","彰化縣","埔心鄉",0.289462407249687,47.38,0.389062036197367,"中國國民黨"
"232","南投縣","埔里鎮",0.266535809668658,70.04,0.619452013608427,"中國國民黨"
"233","彰化縣","埔鹽鄉",0.251180757736137,60.82,0.587009605826806,"中國國民黨"
"234","新竹縣","峨眉鄉",0.239164832987003,53.52,0.55312998320814,"中國國民黨"
"235","屏東縣","崁頂鄉",0.325223146692862,59.33,0.451840305590996,"民主進步黨"
"236","桃園市","桃園區",0.345268347695033,52.11,0.337424011331735,"民主進步黨"
"237","高雄市","桃源區",0.23542920012428,88.51,0.734008360496803,"中國國民黨"
"238","新北市","泰山區",0.340987039643285,54.23,0.371220653432998,"中國國民黨"
"239","苗栗縣","泰安鄉",0.222662082595052,65.21,0.658546108579892,"中國國民黨"
"240","屏東縣","泰武鄉",0.244061727312466,52.21,0.532538350292155,"民主進步黨"
"241","臺東縣","海端鄉",0.21453635359235,74.82,0.713263360608995,"中國國民黨"
"242","金門縣","烈嶼鄉",0.200632796523235,46.97,0.572849059988854,"無"
"243","臺中市","烏日區",0.305715973904621,56.91,0.462807988218906,"中國國民黨"
"244","新北市","烏來區",0.292819312402905,64.77,0.547909043688582,"中國國民黨"
"245","金門縣","烏坵鄉",0.231578947368421,69.86,0.668509952235298,"無"
"246","屏東縣","琉球鄉",0.245095243092031,69.26,0.64612295250934,"中國國民黨"
"247","臺中市","神岡區",0.292615299387076,49.65,0.41064390858595,"民主進步黨"
"248","南投縣","草屯鎮",0.285765611512268,53.79,0.468738405814709,"中國國民黨"
"249","新北市","貢寮區",0.303445680529089,54.21,0.440240397474471,"民主進步黨"
"250","澎湖縣","馬公市",0.288385953527123,41.14,0.299013238874275,"中國國民黨"
"251","屏東縣","高樹鄉",0.317777191122124,63.26,0.497664889152507,"民主進步黨"
"252","南投縣","國姓鄉",0.264618939110862,68.21,0.61205257424005,"中國國民黨"
"253","彰化縣","埤頭鄉",0.288304080029105,50.67,0.431016222559493,"中國國民黨"
"254","臺南市","將軍區",0.294071456583359,45.68,0.35623586562312,"民主進步黨"
"255","雲林縣","崙背鄉",0.307467160112205,54.85,0.439439999795433,"中國國民黨"
"256","澎湖縣","望安鄉",0.295122645741499,44.92,0.343003905294971,"民主進步黨"
"257","嘉義縣","梅山鄉",0.28514373675951,43.22,0.340250493383827,"民主進步黨"
"258","高雄市","梓官區",0.315637414695852,51.87,0.391483680941099,"民主進步黨"
"259","臺中市","梧棲區",0.301122880215523,51.14,0.411179350380284,"中國國民黨"
"260","新北市","淡水區",0.36171039550214,60.33,0.400446882973412,"中國國民黨"
"261","新北市","深坑區",0.34995883397767,59.97,0.41644349845311,"中國國民黨"
"262","臺中市","清水區",0.305633554630561,52.13,0.413708891942142,"中國國民黨"
"263","連江縣","莒光鄉",0.245432818461626,67.16,0.634555064827835,"中國國民黨"
"264","苗栗縣","通霄鎮",0.291182818460816,49.99,0.417517866651699,"無"
"265","苗栗縣","造橋鄉",0.271711880229366,60.51,0.550963675046495,"中國國民黨"
